customer_id,name,email,join_date,region,loyalty_score
C07942,Joshua Macias,joshua_macias@gmail.com,2022-06-11,Montana,0.059
C07943,Brandon Martin,,2022-04-04,Montana,0.106
C07944,Kelly Sims,kelly.sims@outlook.com,2022-08-20,North Carolina,0.118
C07945,Jay Anderson,jay76@yahoo.com,2022-03-20,California,0.308
C07946,Jennifer Simpson,jsimpson@outlook.com,2022-08-12,Virginia,0.14
C07947,Richard Bishop,richard.bishop@hotmail.com,2022-01-24,Florida,0.084
C07948,Ashley Gutierrez,ashley80@gmail.com,2022-01-07,Michigan,0.109
C07949,Jodi Graham,jodi.graham@yahoo.com,2022-01-25,Georgia,0.448
C07950,Kevin Peterson,kevin26@icloud.com,2022-05-03,Michigan,0.332
C07951,Brent Gray,bgray@gmail.com,2022-10-14,California,0.198
C07952,Richard Chapman,rchapman@yahoo.com,2022-08-08,Louisiana,0.248
C07953,Jonathan Lopez,,2022-05-21,Maryland,0.403
C07954,Joshua Chavez,jchavez@outlook.com,2022-12-18,Hawaii,0.19
C07955,Tiffany Davis,tiffany99@hotmail.com,2022-03-30,Texas,0.216
C07956,Kevin Lynch,kevin47@gmail.com,2022-08-29,Nevada,0.189
C07957,Timothy Sawyer,timothy31@hotmail.com,2022-08-27,Hawaii,0.423
C07958,Andrew Mccoy,andrew_mccoy@yahoo.com,2022-09-16,Arkansas,0.789
C07959,Lisa Henry,lhenry@outlook.com,2022-09-28,New Mexico,0.489
C07960,Joseph Wagner,,2022-02-25,California,0.421
C07961,Brandon Campbell,brandon.campbell@yahoo.com,2022-03-06,Tennessee,0.311
C07962,Jennifer Vance,jennifer.vance@icloud.com,2022-01-29,Wyoming,0.243
C07963,Linda Jenkins,ljenkins@icloud.com,2022-01-07,Nevada,0.457
C07964,Trevor Moore,trevor_moore@gmail.com,2022-12-09,Colorado,0.237
C07965,Alexa Acosta,alexa94@yahoo.com,2022-01-31,Iowa,0.269
C07966,Brittney Carter,brittney89@yahoo.com,2022-06-07,California,0.48
C07967,Amanda Reed,areed@outlook.com,2022-05-14,New Mexico,0.45
C07968,Andrew Grant,andrew_grant@icloud.com,2022-02-10,Florida,0.482
C07969,Kathleen Johnson,kathleen.johnson@outlook.com,2022-12-20,Minnesota,0.375
C07970,Gerald Brown,gerald91@gmail.com,2022-02-25,Louisiana,0.077
C07971,Jennifer Wilson,jennifer.wilson@gmail.com,2022-02-28,Iowa,0.032
C07972,Michael Williams,michael_williams@gmail.com,2022-03-06,Michigan,0.095
C07973,Tamara Russo,tamara.russo@hotmail.com,2022-10-11,Pennsylvania,0.129
C07974,Eric Dominguez,eric_dominguez@yahoo.com,2022-06-17,Massachusetts,0.119
C07975,Jeffrey Sullivan,jeffrey_sullivan@outlook.com,2022-03-14,Alaska,0.028
C07976,Ryan Cook,ryan_cook@yahoo.com,2022-05-06,Delaware,0.253
C07977,Brett Davis,brett69@yahoo.com,2022-05-29,Hawaii,0.383
C07978,Kimberly Keith DVM,kimberly92@outlook.com,2022-05-20,Connecticut,0.227
C07979,Paul Cook,paul_cook@gmail.com,2022-04-12,Rhode Island,0.211
C07980,Brittney Ali,brittney_ali@yahoo.com,2022-09-27,Connecticut,0.358
C07981,Kristen Smith,,2022-07-14,Georgia,0.526
C07982,David Boyd,dboyd@icloud.com,2022-01-12,North Carolina,0.156
C07983,Susan Carter,susan_carter@hotmail.com,2022-07-14,Wyoming,0.066
C07984,Emily Wood,emily.wood@gmail.com,2022-03-27,New York,0.205
C07985,Zachary Sanchez,,2022-11-28,Maine,0.335
C07986,Kevin Zuniga,kevin78@hotmail.com,2022-10-20,Ohio,0.104
C07987,Kathleen Boyd,kathleen_boyd@hotmail.com,2022-03-09,Montana,0.252
C07988,Albert Holland,albert_holland@gmail.com,2022-08-04,Wisconsin,0.385
C07989,Alec Warren,alec_warren@outlook.com,2022-06-16,Indiana,0.414
C07990,Michelle Christian,michelle_christian@icloud.com,2022-07-09,Mississippi,0.373
C07991,Jason Anderson,janderson@hotmail.com,2022-06-24,Nevada,0.11
C07992,Amy Arroyo,amy_arroyo@outlook.com,2022-08-17,Georgia,0.075
C07993,Justin Kennedy,justin85@yahoo.com,2022-08-21,New York,0.2
C07994,James Martin,james_martin@yahoo.com,2022-01-03,Wyoming,0.059
C07995,Nathan Craig,nathan64@yahoo.com,2022-03-12,West Virginia,0.061
C07996,Adrienne Frederick,adrienne41@gmail.com,2022-11-30,Connecticut,0.247
C07997,Laurie Ayers,laurie41@yahoo.com,2022-08-04,Missouri,0.249
C07998,Kimberly Davis DVM,kimberly46@icloud.com,2022-05-09,Iowa,0.305
C07999,Cameron Nguyen,cameron.nguyen@hotmail.com,2022-07-30,Missouri,0.187
C08000,Mike Gonzalez,mike68@outlook.com,2022-07-03,Vermont,0.298
C08001,David Gonzalez,dgonzalez@outlook.com,2022-12-08,South Carolina,0.181
C08002,Lindsey Perry,lindsey.perry@hotmail.com,2022-04-07,Alabama,0.374
C08003,Joel Carney,jcarney@icloud.com,2022-01-09,Ohio,0.158
C08004,Jonathan Chen,jonathan_chen@hotmail.com,2022-11-12,South Dakota,0.303
C08005,Jessica Flores,,2022-11-12,New York,0.34
C08006,Toni Hess,toni_hess@hotmail.com,2022-08-16,Maryland,0.263
C08007,Nathan Hayes,nathan_hayes@yahoo.com,2022-02-09,New York,0.497
C08008,Tiffany Francis,,2022-04-11,New Hampshire,0.119
C08009,Jeremy Taylor,jeremy22@gmail.com,2022-10-14,South Carolina,0.14
C08010,Daniel Turner,,2022-08-10,Oklahoma,0.363
C08011,Brett Edwards,brett61@gmail.com,2022-12-11,Maine,0.062
C08012,Carolyn Henderson,,2022-11-01,Washington,0.088
C08013,Anthony Freeman,anthony_freeman@gmail.com,2022-09-19,Colorado,0.282
C08014,Robert Smith,,2022-01-11,Ohio,0.105
C08015,Anna Mclaughlin,anna.mclaughlin@icloud.com,2022-06-02,Massachusetts,0.19
C08016,Holly Guerrero,holly_guerrero@hotmail.com,2022-04-12,Washington,0.207
C08017,Miguel Moore,,2022-08-21,Virginia,0.565
C08018,Jennifer Moon,jmoon@yahoo.com,2022-07-15,New York,0.298
C08019,Jeremy Marks,jeremy8@yahoo.com,2022-09-15,Montana,0.461
C08020,Gina Quinn,gquinn@yahoo.com,2022-06-19,Missouri,0.369
C08021,Michael Bennett,,2022-03-02,Rhode Island,0.147
C08022,John Graves,john28@hotmail.com,2022-10-27,Colorado,0.286
C08023,James Lambert,jlambert@gmail.com,2022-11-07,Arizona,0.335
C08024,Nicole Brown,nicole_brown@outlook.com,2022-01-14,Arkansas,0.458
C08025,Eric Short,,2022-11-30,Wyoming,0.183
C08026,Kelly Wiley MD,kelly_md@hotmail.com,2022-05-10,Hawaii,0.225
C08027,Jordan Walker,jwalker@gmail.com,2022-03-21,Ohio,0.248
C08028,Adriana Rodriguez,arodriguez@yahoo.com,2022-05-03,Vermont,0.145
C08029,Joseph Peterson,joseph.peterson@outlook.com,2022-11-30,Virginia,0.143
C08030,Barbara Ramirez,bramirez@outlook.com,2022-05-31,Hawaii,0.163
C08031,Christine Bishop,christine80@hotmail.com,2022-10-07,Maryland,0.503
C08032,Rebecca Nguyen DVM,rebecca76@hotmail.com,2022-12-26,New Hampshire,0.296
C08033,Lance Gilmore,lance.gilmore@icloud.com,2022-02-25,Connecticut,0.116
C08034,Paula Carson,paula_carson@gmail.com,2022-06-17,Kentucky,0.402
C08035,Joshua Sandoval,joshua_sandoval@gmail.com,2022-07-22,Montana,0.255
C08036,Sharon Downs,sharon.downs@outlook.com,2022-09-12,Vermont,0.161
C08037,Jeanne Ryan,jeanne68@hotmail.com,2022-09-14,Iowa,0.102
C08038,Brandon Curtis,brandon.curtis@hotmail.com,2022-05-11,New Jersey,0.448
C08039,Brenda Weiss,,2022-05-28,Utah,0.161
C08040,Christina Figueroa,,2022-02-17,Louisiana,0.242
C08041,Kimberly Mack,,2022-05-03,Mississippi,0.246
C08042,Daniel Mcdonald,,2022-11-08,Kentucky,0.45
C08043,Brianna Morris,brianna34@icloud.com,2022-03-18,Vermont,0.212
C08044,William Brown,william_brown@icloud.com,2022-02-21,Utah,0.381
C08045,Robin Wells,robin.wells@outlook.com,2022-01-09,Oregon,0.243
C08046,Donna Leblanc,donna53@yahoo.com,2022-03-31,Hawaii,0.081
C08047,Thomas Strickland,thomas36@yahoo.com,2022-04-30,Maryland,0.448
C08048,James Ponce,james22@hotmail.com,2022-07-03,Colorado,0.2
C08049,Michael Rich,mrich@gmail.com,2022-01-16,Maine,0.124
C08050,Karen Jackson,karen.jackson@gmail.com,2022-08-04,Illinois,0.73
C08051,James Schroeder,james_schroeder@outlook.com,2022-04-22,Wisconsin,0.412
C08052,Anita Brooks,anita.brooks@hotmail.com,2022-01-25,Washington,0.385
C08053,Deborah Villarreal,deborah4@icloud.com,2022-04-12,Arkansas,0.1
C08054,Timothy Thornton,timothy19@icloud.com,2022-03-07,Oklahoma,0.113
C08055,Joe Parker,,2022-01-25,New Hampshire,0.148
C08056,Christopher Howard,christopher10@outlook.com,2022-03-31,South Dakota,0.452
C08057,Wendy Larson,wlarson@yahoo.com,2022-05-07,Idaho,0.354
C08058,Wendy Nicholson,wendy67@hotmail.com,2022-08-11,Utah,0.255
C08059,Chelsea Cummings,chelsea.cummings@yahoo.com,2022-07-27,Kentucky,0.182
C08060,Dr. Matthew Moreno,dr_moreno@icloud.com,2022-12-04,Kansas,0.542
C08061,Kayla Bell,kbell@outlook.com,2022-11-18,Nevada,0.249
C08062,Vanessa Mullins,vanessa_mullins@yahoo.com,2022-05-28,Rhode Island,0.304
C08063,Misty Yates,misty61@hotmail.com,2022-11-06,Wyoming,0.571
C08064,Curtis Jones,,2022-05-17,Georgia,0.453
C08065,Christina Costa,ccosta@gmail.com,2022-03-19,North Carolina,0.469
C08066,Joshua Gregory,jgregory@yahoo.com,2022-11-20,Indiana,0.458
C08067,Maria Edwards,maria51@gmail.com,2022-11-23,Mississippi,0.071
C08068,Sean Martinez,sean27@gmail.com,2022-08-21,California,0.355
C08069,Kenneth Christian,kenneth_christian@outlook.com,2022-02-13,North Dakota,0.475
C08070,Stephanie Vasquez,stephanie_vasquez@outlook.com,2022-02-26,North Carolina,0.167
C08071,Kendra Rice,kendra.rice@hotmail.com,2022-01-08,New Hampshire,0.231
C08072,Amanda Cox,amanda96@yahoo.com,2022-10-08,Indiana,0.216
C08073,Angela Anderson,,2022-10-06,Ohio,0.031
C08074,Linda Wright,lwright@icloud.com,2022-06-09,Montana,0.604
C08075,Michelle Woodard,,2022-10-08,Pennsylvania,0.281
C08076,Norma Miller,norma.miller@gmail.com,2022-03-13,Rhode Island,0.326
C08077,Carlos West,carlos.west@hotmail.com,2022-06-13,Arizona,0.697
C08078,Teresa Perez,teresa.perez@outlook.com,2022-02-22,Iowa,0.265
C08079,Elizabeth Lynn,elizabeth_lynn@hotmail.com,2022-05-23,New Jersey,0.109
C08080,Susan Romero,,2022-05-09,Nevada,0.25
C08081,Jose Anderson,,2022-09-27,Nebraska,0.109
C08082,Christopher Peterson,christopher_peterson@icloud.com,2022-02-25,Massachusetts,0.362
C08083,David Kane,david25@gmail.com,2022-12-25,Florida,0.357
C08084,Erik Phelps DDS,,2022-06-21,Massachusetts,0.108
C08085,Denise Silva,denise.silva@gmail.com,2022-04-30,Washington,0.226
C08086,Jose Brown,jose_brown@gmail.com,2022-05-29,Wyoming,0.168
C08087,David Cooper,dcooper@yahoo.com,2022-09-13,Hawaii,0.546
C08088,Louis Holloway,louis_holloway@hotmail.com,2022-06-04,Missouri,0.304
C08089,Samantha Howard,,2022-02-12,Colorado,0.464
C08090,Brad Knox,brad.knox@icloud.com,2022-05-15,Missouri,0.033
C08091,Bryan Reyes,bryan.reyes@yahoo.com,2022-06-19,Washington,0.319
C08092,Jessica Chavez,jessica.chavez@icloud.com,2022-04-14,Georgia,0.1
C08093,Matthew Young,matthew96@hotmail.com,2022-11-30,Missouri,0.067
C08094,Kyle Cox,kcox@yahoo.com,2022-01-06,Virginia,0.242
C08095,Kimberly Coleman,kimberly33@hotmail.com,2022-02-28,Minnesota,0.153
C08096,Dustin Brown,,2022-09-05,Alaska,0.218
C08097,Anna Fisher,anna_fisher@hotmail.com,2022-09-28,Missouri,0.005
C08098,Joel Shaw,jshaw@gmail.com,2022-11-10,South Carolina,0.623
C08099,Jennifer Nguyen,jennifer.nguyen@icloud.com,2022-12-05,New Hampshire,0.364
C08100,Micheal Delgado,micheal.delgado@icloud.com,2022-12-23,Maryland,0.237
C08101,Jamie Davis,jamie.davis@gmail.com,2022-11-01,Oregon,0.283
C08102,Jane Chambers,jchambers@hotmail.com,2022-11-23,Minnesota,0.384
C08103,Nicholas Lucas,nicholas_lucas@hotmail.com,2022-07-14,Florida,0.426
C08104,Carolyn Fitzpatrick,,2022-02-06,Michigan,0.218
C08105,Pamela Brown,,2022-03-29,Indiana,0.108
C08106,Cheryl Perry,,2022-11-26,Washington,0.306
C08107,Raymond Vazquez,raymond_vazquez@hotmail.com,2022-09-12,North Carolina,0.74
C08108,Mary Ruiz,,2022-11-01,New York,0.321
C08109,Kristin Roberson,kroberson@gmail.com,2022-10-18,Idaho,0.501
C08110,Steven Burch,steven_burch@yahoo.com,2022-06-12,Utah,0.151
C08111,Derek Hernandez,derek_hernandez@hotmail.com,2022-01-08,North Carolina,0.471
C08112,Thomas Bryant,thomas.bryant@hotmail.com,2022-02-17,New Jersey,0.134
C08113,Jamie Velasquez,jamie_velasquez@gmail.com,2022-08-17,Illinois,0.475
C08114,Joseph Foster,joseph.foster@hotmail.com,2022-08-30,Alaska,0.175
C08115,Thomas Pacheco,tpacheco@gmail.com,2022-02-19,Mississippi,0.125
C08116,David Ruiz,druiz@hotmail.com,2022-10-13,Louisiana,0.57
C08117,Madison Tapia,madison4@hotmail.com,2022-03-04,Wisconsin,0.174
C08118,Janet Chung,janet62@yahoo.com,2022-01-15,South Carolina,0.117
C08119,Tracey Turner,,2022-02-25,Maine,0.101
C08120,Brent Perez,,2022-07-25,South Carolina,0.231
C08121,Charles Hanna,charles_hanna@icloud.com,2022-10-08,Massachusetts,0.332
C08122,Jonathon Shaw,jonathon.shaw@gmail.com,2022-07-26,New York,0.324
C08123,Joe Martinez,joe.martinez@hotmail.com,2022-02-04,Delaware,0.218
C08124,Brittany Nguyen,bnguyen@icloud.com,2022-09-10,Colorado,0.11
C08125,Steven Allen,,2022-09-19,Nebraska,0.066
C08126,Natalie Barker,nbarker@yahoo.com,2022-01-26,Nevada,0.216
C08127,Brianna Lopez,,2022-07-02,Indiana,0.236
C08128,Stephanie Bennett,stephanie_bennett@yahoo.com,2022-11-09,Wyoming,0.137
C08129,Kyle Fisher,kyle.fisher@gmail.com,2022-07-16,New Jersey,0.302
C08130,Jesus Nelson,jesus.nelson@hotmail.com,2022-05-08,Louisiana,0.396
C08131,Janet Garcia,janet.garcia@outlook.com,2022-11-09,New Jersey,0.306
C08132,Chase Sanchez,chase11@gmail.com,2022-05-10,Texas,0.387
C08133,Thomas Alvarado,,2022-11-21,Arizona,0.469
C08134,Jordan Swanson,jordan.swanson@icloud.com,2022-05-08,Idaho,0.128
C08135,Mr. Thomas Garcia MD,mr68@icloud.com,2022-03-20,South Carolina,0.672
C08136,Francisco Gregory,,2022-10-19,California,0.177
C08137,Miss Kristie Winters,miss_winters@yahoo.com,2022-09-04,Alabama,0.397
C08138,Kristen Olsen,kristen46@gmail.com,2022-07-22,Illinois,0.121
C08139,Allison Stewart,,2022-07-28,Arizona,0.323
C08140,Miguel Wright,,2022-05-09,Hawaii,0.313
C08141,Julie Carroll,julie_carroll@yahoo.com,2022-08-06,Pennsylvania,0.256
C08142,Mrs. Felicia Taylor DVM,mdvm@icloud.com,2022-04-08,Virginia,0.287
C08143,Shane Douglas,sdouglas@hotmail.com,2022-01-24,Indiana,0.286
C08144,Diane Moore,diane77@gmail.com,2022-04-09,New Jersey,0.286
C08145,Cynthia Young,cynthia.young@gmail.com,2022-05-06,Kentucky,0.144
C08146,Patricia Smith,psmith@icloud.com,2022-01-21,Rhode Island,0.094
C08147,Victoria Freeman,victoria.freeman@outlook.com,2022-02-16,New York,0.537
C08148,Hannah Watson,,2022-02-17,New Jersey,0.06
C08149,Holly Hill,holly_hill@hotmail.com,2022-11-08,Alabama,0.232
C08150,Joanna Smith,jsmith@icloud.com,2022-09-18,Montana,0.45
C08151,Matthew Oneal,matthew16@hotmail.com,2022-09-14,Iowa,0.176
C08152,Hayley Ford,hayley_ford@yahoo.com,2022-12-23,Wisconsin,0.193
C08153,Valerie Fowler,valerie_fowler@gmail.com,2022-05-22,Massachusetts,0.513
C08154,Amy Moore,amy_moore@yahoo.com,2022-01-12,Vermont,0.102
C08155,Douglas Black,douglas37@hotmail.com,2022-01-23,Nevada,0.29
C08156,Jacqueline Robertson,,2022-12-13,Texas,0.419
C08157,Jason Moore,jason_moore@hotmail.com,2022-08-26,New York,0.239
C08158,Andrew Sullivan,andrew96@yahoo.com,2022-12-12,Minnesota,0.107
C08159,Nancy Bradley,nbradley@yahoo.com,2022-04-04,Alaska,0.432
C08160,Cathy Davis,cathy7@hotmail.com,2022-04-28,Florida,0.539
C08161,Jennifer Orr,jennifer.orr@icloud.com,2022-01-21,Montana,0.311
C08162,Melanie Brown,melanie.brown@outlook.com,2022-03-30,Massachusetts,0.176
C08163,James Stewart,james_stewart@yahoo.com,2022-12-27,Tennessee,0.33
C08164,Frances Huffman,frances35@outlook.com,2022-06-17,Missouri,0.119
C08165,Shawn Miller,smiller@gmail.com,2022-11-13,Utah,0.114
C08166,Madison Gay,,2022-01-30,North Dakota,0.065
C08167,Michael Doyle,michael_doyle@outlook.com,2022-05-09,Virginia,0.217
C08168,Pamela Becker,pamela_becker@hotmail.com,2022-11-16,South Dakota,0.304
C08169,Peggy Robinson,peggy_robinson@yahoo.com,2022-06-27,Virginia,0.077
C08170,William Jones,wjones@outlook.com,2022-02-24,Wisconsin,0.032
C08171,Samantha Rodriguez,samantha88@gmail.com,2022-12-24,Wisconsin,0.283
C08172,April Peters,apeters@icloud.com,2022-12-21,Colorado,0.191
C08173,Keith Smith,keith_smith@gmail.com,2022-08-29,Pennsylvania,0.31
C08174,Sharon Kelly,sharon_kelly@yahoo.com,2022-05-16,Arkansas,0.314
C08175,Rebecca Miller,rebecca11@hotmail.com,2022-03-18,Iowa,0.15
C08176,Brandy Hansen,brandy_hansen@yahoo.com,2022-06-08,New York,0.405
C08177,Bradley Davila,bdavila@yahoo.com,2022-10-03,New York,0.359
C08178,Mr. James Haley,mr68@outlook.com,2022-11-19,Minnesota,0.259
C08179,Madeline Sanchez,msanchez@icloud.com,2022-09-29,Kansas,0.306
C08180,Devin Nash,devin_nash@gmail.com,2022-06-30,Florida,0.227
C08181,Cathy Nelson,,2022-10-24,Idaho,0.408
C08182,Angela Luna,angela_luna@icloud.com,2022-10-07,Massachusetts,0.136
C08183,Joseph Wilson,jwilson@gmail.com,2022-02-16,Washington,0.31
C08184,Kimberly Bauer,,2022-01-28,Wyoming,0.528
C08185,Jeffrey Fisher,jeffrey_fisher@yahoo.com,2022-05-13,Indiana,0.398
C08186,Andrea Marshall,andrea.marshall@gmail.com,2022-12-12,South Carolina,0.297
C08187,Judith Beltran,jbeltran@icloud.com,2022-10-09,Maine,0.144
C08188,Kathleen Garcia,,2022-04-23,Alaska,0.51
C08189,Janet Young,janet_young@icloud.com,2022-09-25,Nebraska,0.104
C08190,Lisa Ponce,lisa_ponce@outlook.com,2022-09-13,California,0.634
C08191,Christina Fuller,,2022-06-24,Wisconsin,0.072
C08192,Carrie Ryan MD,carrie.md@hotmail.com,2022-03-14,Tennessee,0.238
C08193,William Cameron,william.cameron@outlook.com,2022-09-09,Rhode Island,0.276
C08194,Sandra Russell,srussell@icloud.com,2022-02-02,Pennsylvania,0.057
C08195,Jessica Fisher,jessica_fisher@outlook.com,2022-01-14,Rhode Island,0.216
C08196,Marissa Williams,mwilliams@icloud.com,2022-07-15,Iowa,0.448
C08197,Richard Clark,richard_clark@hotmail.com,2022-09-29,Alabama,0.479
C08198,Jennifer Morton,jennifer73@outlook.com,2022-03-06,Hawaii,0.39
C08199,Madeline Powell,madeline_powell@yahoo.com,2022-07-14,Louisiana,0.378
C08200,Steven Andrews,steven.andrews@outlook.com,2022-10-14,New Mexico,0.065
C08201,Ian Ferguson,ian.ferguson@gmail.com,2022-10-03,South Carolina,0.224
C08202,Joshua Richards,joshua56@outlook.com,2022-12-01,West Virginia,0.44
C08203,Sarah Osborne,,2022-09-14,Maine,0.374
C08204,Teresa Johnson,tjohnson@outlook.com,2022-04-09,Alaska,0.05
C08205,Stephanie Drake,stephanie9@yahoo.com,2022-08-12,North Carolina,0.262
C08206,Mary Long,mary_long@outlook.com,2022-02-20,New Mexico,0.243
C08207,Craig Baxter,cbaxter@gmail.com,2022-05-25,Tennessee,0.245
C08208,Peter Dennis,peter93@hotmail.com,2022-12-14,Connecticut,0.272
C08209,Dr. Kelly Cox,dr_cox@hotmail.com,2022-04-11,North Dakota,0.449
C08210,Heather Jones,hjones@icloud.com,2022-10-11,Oregon,0.465
C08211,Mark Greene,mark47@outlook.com,2022-05-07,Maryland,0.255
C08212,Joanne Sullivan,joanne_sullivan@yahoo.com,2022-10-08,Missouri,0.131
C08213,Adam Spence,,2022-10-15,Hawaii,0.347
C08214,Kerry Huerta,kerry.huerta@outlook.com,2022-11-16,Nebraska,0.071
C08215,Kayla Shah,kshah@gmail.com,2022-11-03,Virginia,0.328
C08216,Margaret Walton,,2022-03-08,Illinois,0.186
C08217,Adrienne Ramirez,adrienne.ramirez@icloud.com,2022-06-18,Tennessee,0.34
C08218,John Zamora,john.zamora@icloud.com,2022-08-10,Louisiana,0.174
C08219,Nicole Kidd,nicole48@gmail.com,2022-01-17,South Carolina,0.316
C08220,Amanda Mejia,amejia@outlook.com,2022-04-08,Louisiana,0.137
C08221,Jonathan Cole,,2022-12-06,Alabama,0.545
C08222,Karen Sanchez,ksanchez@outlook.com,2022-08-08,Michigan,0.267
C08223,Wendy Frye,wendy_frye@yahoo.com,2022-04-20,Washington,0.696
C08224,Jane Dennis,jdennis@yahoo.com,2022-02-27,New Jersey,0.132
C08225,Jesse Andrews,jesse.andrews@yahoo.com,2022-11-11,West Virginia,0.342
C08226,Brittney Walsh,brittney.walsh@yahoo.com,2022-04-01,Rhode Island,0.315
C08227,Ronald Underwood,ronald63@yahoo.com,2022-11-09,Georgia,0.353
C08228,Christopher Walker,christopher.walker@outlook.com,2022-08-19,Oklahoma,0.42
C08229,Justin Moore,,2022-05-10,Washington,0.321
C08230,Susan Brown,susan.brown@icloud.com,2022-11-09,Missouri,0.052
C08231,Michael Jones,michael.jones@gmail.com,2022-03-22,Washington,0.097
C08232,Linda Pace,linda_pace@hotmail.com,2022-06-21,Oregon,0.087
C08233,Brittney Franco,brittney_franco@hotmail.com,2022-01-22,Alaska,0.409
C08234,Amanda Skinner,askinner@yahoo.com,2022-09-25,Georgia,0.207
C08235,Amy Luna,aluna@outlook.com,2022-05-01,North Dakota,0.2
C08236,Maria Martinez,,2022-07-30,Iowa,0.082
C08237,Jacqueline Harmon,jacqueline.harmon@outlook.com,2022-01-14,Hawaii,0.142
C08238,Carl Keller,carl27@yahoo.com,2022-09-22,Arizona,0.2
C08239,Anthony Riddle,,2022-01-22,Rhode Island,0.169
C08240,Michael Gonzalez,,2022-02-22,New Jersey,0.16
C08241,Janet Reed,janet96@hotmail.com,2022-03-22,Arizona,0.224
C08242,Scott White,scott_white@outlook.com,2022-02-23,Connecticut,0.361
C08243,Shannon Arnold,shannon.arnold@gmail.com,2022-10-15,Connecticut,0.236
C08244,Darrell Roberts,darrell_roberts@icloud.com,2022-12-01,Colorado,0.25
C08245,Sheila Brown,sheila_brown@icloud.com,2022-12-22,Mississippi,0.329
C08246,Mary Morales,mary67@yahoo.com,2022-03-12,Idaho,0.269
C08247,Rachel Villarreal,,2022-02-14,South Dakota,0.415
C08248,Amanda Garner,agarner@outlook.com,2022-05-02,Mississippi,0.23
C08249,Casey Martin,casey_martin@gmail.com,2022-03-12,California,0.333
C08250,Angela Reilly,angela18@gmail.com,2022-07-19,Oregon,0.333
C08251,George Bell,george_bell@gmail.com,2022-08-08,Arkansas,0.209
C08252,Nathan Mcgrath,nathan79@hotmail.com,2022-07-30,North Carolina,0.286
C08253,Mark Pope,,2022-01-12,North Dakota,0.126
C08254,Carolyn Rogers,carolyn_rogers@outlook.com,2022-05-21,Massachusetts,0.074
C08255,Justin Black,justin.black@icloud.com,2022-03-04,Montana,0.458
C08256,Richard Moses,richard_moses@icloud.com,2022-01-13,Hawaii,0.041
C08257,Jimmy Ferguson,jimmy_ferguson@yahoo.com,2022-01-10,Missouri,0.341
C08258,Mark Gonzalez,mark.gonzalez@yahoo.com,2022-05-13,Oklahoma,0.308
C08259,Randall Cole,randall42@icloud.com,2022-03-01,Kentucky,0.425
C08260,Jonathan Montgomery,jonathan.montgomery@yahoo.com,2022-08-18,Hawaii,0.16
C08261,Shannon Barnes,,2022-09-16,Vermont,0.119
C08262,Stacy Spencer,sspencer@yahoo.com,2022-04-25,Alabama,0.119
C08263,Rachel Khan,,2022-06-13,Pennsylvania,0.251
C08264,Walter Fletcher,wfletcher@hotmail.com,2022-11-05,Oklahoma,0.457
C08265,William Morton,william38@gmail.com,2022-11-10,Pennsylvania,0.071
C08266,Max Velez,max76@yahoo.com,2022-03-16,Maryland,0.197
C08267,Rachel Harrington,,2022-07-19,New Mexico,0.237
